is_valid,issues,metrics,path
True,[],"{'blur_score': 206.17020517378705, 'brightness': 165.62815380096436, 'contrast': 63.06239928904138, 'noise_level': 0.36172696005887467}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001119_000.png
True,[],"{'blur_score': 161.48429099377245, 'brightness': 108.58428192138672, 'contrast': 63.587627185500985, 'noise_level': 0.3663601136254824}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001122_006.png
True,[],"{'blur_score': 62.26513674007947, 'brightness': 116.10385513305664, 'contrast': 72.69496439330945, 'noise_level': 0.5725081487915119}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001111_000.png
True,[],"{'blur_score': 172.7781834779271, 'brightness': 117.78763675689697, 'contrast': 53.26757388335877, 'noise_level': 0.3610169978211461}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001122_007.png
False,['too_blurry'],"{'blur_score': 23.003974220187956, 'brightness': 160.04529285430908, 'contrast': 50.09852342149007, 'noise_level': 0.3297424612864337}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001110_002.png
True,[],"{'blur_score': 113.76039863984533, 'brightness': 142.99960041046143, 'contrast': 41.59057310234354, 'noise_level': 0.34155623292223686}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001113_000.png
True,[],"{'blur_score': 64.62343970512939, 'brightness': 115.05392837524414, 'contrast': 72.79196738306652, 'noise_level': 0.5815324687958113}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001122_003.png
True,[],"{'blur_score': 59.83626846218157, 'brightness': 106.91805458068848, 'contrast': 36.584831692014, 'noise_level': 0.4256043624756214}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001112_001.png
True,[],"{'blur_score': 174.44563255071623, 'brightness': 162.5875072479248, 'contrast': 57.99095407606231, 'noise_level': 0.32060034754748007}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001115_001.png
False,['too_blurry'],"{'blur_score': 14.678843577908083, 'brightness': 165.22078227996826, 'contrast': 43.31697731333594, 'noise_level': 0.2872593209275707}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001110_000.png
False,"['too_blurry', 'low_contrast']","{'blur_score': 28.201110169928143, 'brightness': 110.70035934448242, 'contrast': 28.31066450867502, 'noise_level': 0.4206850241309321}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001112_000.png
True,[],"{'blur_score': 53.76369376271032, 'brightness': 119.72361850738525, 'contrast': 69.26040104251179, 'noise_level': 0.5529677881262319}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001117_000.png
True,[],"{'blur_score': 57.775229257586034, 'brightness': 122.98017501831055, 'contrast': 60.81838425930796, 'noise_level': 0.598951942269229}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001122_001.png
True,[],"{'blur_score': 159.88707483102786, 'brightness': 171.36068630218506, 'contrast': 51.02876380256306, 'noise_level': 0.27461659338320854}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001121_000.png
True,[],"{'blur_score': 148.36875031888485, 'brightness': 111.50124454498291, 'contrast': 49.65537677835783, 'noise_level': 0.3373236580491982}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001122_005.png
True,[],"{'blur_score': 150.8175363051546, 'brightness': 166.52743816375732, 'contrast': 50.16363325187883, 'noise_level': 0.31316974277485915}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001120_000.png
True,[],"{'blur_score': 71.52346432067861, 'brightness': 117.06782913208008, 'contrast': 63.319105097283966, 'noise_level': 0.5967432597471236}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001121_001.png
True,[],"{'blur_score': 99.75997587200254, 'brightness': 136.24653244018555, 'contrast': 46.520428706626156, 'noise_level': 0.3312487811665947}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001126_000.png
True,[],"{'blur_score': 65.36475063626129, 'brightness': 102.91378498077393, 'contrast': 84.4006764481069, 'noise_level': 0.17928386404783198}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001136_001.png
True,[],"{'blur_score': 54.457438545504374, 'brightness': 112.84720516204834, 'contrast': 70.21025370643864, 'noise_level': 0.5559656286737111}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001134_000.png
True,[],"{'blur_score': 72.724447677704, 'brightness': 134.35124015808105, 'contrast': 64.15898788375715, 'noise_level': 0.5883615055653091}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001125_000.png
True,[],"{'blur_score': 151.629831188219, 'brightness': 162.11954307556152, 'contrast': 37.7280061235134, 'noise_level': 0.28119644340673167}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001135_000.png
True,[],"{'blur_score': 179.3158369801806, 'brightness': 113.19412136077881, 'contrast': 39.53965308583374, 'noise_level': 0.34704574094009916}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001122_013.png
True,[],"{'blur_score': 71.91437261983705, 'brightness': 144.28181838989258, 'contrast': 62.78999893051195, 'noise_level': 0.6039634757101416}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001125_002.png
True,[],"{'blur_score': 98.82183721590263, 'brightness': 141.34563064575195, 'contrast': 72.41146091972323, 'noise_level': 0.23836752143969045}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001136_002.png
True,[],"{'blur_score': 219.8991963706067, 'brightness': 157.21938037872314, 'contrast': 64.52330896611325, 'noise_level': 0.28681994429763}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001133_000.png
True,[],"{'blur_score': 116.33440869858791, 'brightness': 120.12135791778564, 'contrast': 48.591972488725865, 'noise_level': 0.3146000666971787}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001122_016.png
False,['too_blurry'],"{'blur_score': 24.952578572989296, 'brightness': 164.1953411102295, 'contrast': 39.77672755903697, 'noise_level': 0.28391909859107994}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001127_000.png
True,[],"{'blur_score': 91.30796621922853, 'brightness': 108.31342601776123, 'contrast': 45.620684539565026, 'noise_level': 0.31651516483478115}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001122_020.png
True,[],"{'blur_score': 117.80931028128396, 'brightness': 121.30223655700684, 'contrast': 49.743127298272256, 'noise_level': 0.34635497768119367}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001122_017.png
True,[],"{'blur_score': 62.32128503626154, 'brightness': 89.04907131195068, 'contrast': 54.6253216211173, 'noise_level': 0.530702972372339}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001124_000.png
True,[],"{'blur_score': 66.32369779542839, 'brightness': 125.49072265625, 'contrast': 67.90681717623029, 'noise_level': 0.5892362590379358}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001125_001.png
False,['too_blurry'],"{'blur_score': 23.718936678668797, 'brightness': 158.645357131958, 'contrast': 51.448913855591066, 'noise_level': 0.3012417772129312}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001132_001.png
False,['too_blurry'],"{'blur_score': 20.153813793232985, 'brightness': 143.90410614013672, 'contrast': 54.94569503957451, 'noise_level': 0.28345452330143395}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001136_000.png
False,['too_blurry'],"{'blur_score': 24.656846348862018, 'brightness': 154.696457862854, 'contrast': 51.201073580563396, 'noise_level': 0.3088871705611354}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001129_002.png
True,[],"{'blur_score': 60.49656638470242, 'brightness': 132.39305877685547, 'contrast': 69.94139063780862, 'noise_level': 0.5862370185649174}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001131_000.png
True,[],"{'blur_score': 90.83985882496563, 'brightness': 116.90186786651611, 'contrast': 44.9736431214176, 'noise_level': 0.28015789864602053}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001122_014.png
True,[],"{'blur_score': 243.66000599284598, 'brightness': 109.44420146942139, 'contrast': 49.99892568658406, 'noise_level': 0.34683315224750605}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001122_012.png
True,[],"{'blur_score': 112.27350924495475, 'brightness': 112.00153732299805, 'contrast': 52.397251778542724, 'noise_level': 0.2872499214275219}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001122_019.png
True,[],"{'blur_score': 202.58537594362494, 'brightness': 116.14111518859863, 'contrast': 48.39220157315816, 'noise_level': 0.3274075854764391}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001122_015.png
True,[],"{'blur_score': 64.15472612377198, 'brightness': 106.69170951843262, 'contrast': 57.62484910137736, 'noise_level': 0.477680392597055}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001136_003.png
True,[],"{'blur_score': 92.95563606373253, 'brightness': 105.08037281036377, 'contrast': 53.25834018620483, 'noise_level': 0.2816280204515255}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001123_002.png
True,[],"{'blur_score': 120.39216519763337, 'brightness': 156.53666591644287, 'contrast': 61.953832806005316, 'noise_level': 0.3019903373976687}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001123_000.png
True,[],"{'blur_score': 100.37080385872741, 'brightness': 116.05144023895264, 'contrast': 39.740288566154, 'noise_level': 0.31193200860885856}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001122_010.png
True,[],"{'blur_score': 233.51645420891765, 'brightness': 116.42944431304932, 'contrast': 48.002754331864445, 'noise_level': 0.3521798678603717}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001122_021.png
False,"['too_blurry', 'low_contrast']","{'blur_score': 31.269583656378927, 'brightness': 110.93815040588379, 'contrast': 29.770970731983265, 'noise_level': 0.46590801875933907}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001130_000.png
True,[],"{'blur_score': 117.38768037315091, 'brightness': 135.38188362121582, 'contrast': 49.7885237520678, 'noise_level': 0.2617362784759106}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001128_001.png
True,[],"{'blur_score': 263.06623625498827, 'brightness': 138.28147220611572, 'contrast': 48.632581613856146, 'noise_level': 0.32372578130838764}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001122_011.png
True,[],"{'blur_score': 115.4062587243643, 'brightness': 111.73533535003662, 'contrast': 41.198404156713245, 'noise_level': 0.31798888644881546}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001122_018.png
True,[],"{'blur_score': 54.42985839052926, 'brightness': 108.45621871948242, 'contrast': 74.4029947253, 'noise_level': 0.5385727537855379}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001132_000.png
False,['too_blurry'],"{'blur_score': 28.281585421375894, 'brightness': 100.27056694030762, 'contrast': 43.300246642088226, 'noise_level': 0.4014128492010871}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001129_000.png
True,[],"{'blur_score': 162.35757007999047, 'brightness': 110.70565128326416, 'contrast': 47.495414182767064, 'noise_level': 0.3101401039187042}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001123_001.png
True,[],"{'blur_score': 93.96588882349533, 'brightness': 144.9401512145996, 'contrast': 52.63957463888312, 'noise_level': 0.2702888235735054}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001128_000.png
False,['too_blurry'],"{'blur_score': 22.351496489113742, 'brightness': 101.58659934997559, 'contrast': 41.6280863566712, 'noise_level': 0.39291050143354017}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001129_001.png
True,[],"{'blur_score': 55.57782094351933, 'brightness': 113.64572620391846, 'contrast': 62.29420075701687, 'noise_level': 0.5364860647747042}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001140_004.png
True,[],"{'blur_score': 75.53753725041932, 'brightness': 131.81103229522705, 'contrast': 64.01023526315937, 'noise_level': 0.5900410162336033}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001147_002.png
True,[],"{'blur_score': 67.62978618708075, 'brightness': 101.53038024902344, 'contrast': 72.65855511169524, 'noise_level': 0.5339354004423127}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001149_000.png
True,[],"{'blur_score': 356.37157553159193, 'brightness': 179.1031551361084, 'contrast': 56.25264471085692, 'noise_level': 0.3073994496917093}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001144_000.png
True,[],"{'blur_score': 239.0392256978581, 'brightness': 107.83575916290283, 'contrast': 48.58379467228275, 'noise_level': 0.354065767551014}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001140_005.png
False,['too_blurry'],"{'blur_score': 17.311260302169103, 'brightness': 146.67033195495605, 'contrast': 60.627391726249016, 'noise_level': 0.23419834319464056}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001148_000.png
True,[],"{'blur_score': 116.92333888660869, 'brightness': 153.56056690216064, 'contrast': 60.38066037780549, 'noise_level': 0.2943465439643664}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001148_002.png
False,['too_blurry'],"{'blur_score': 34.36158246421019, 'brightness': 172.83568477630615, 'contrast': 41.62795224164892, 'noise_level': 0.3438399114553699}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001146_000.png
True,[],"{'blur_score': 54.206292101880535, 'brightness': 100.2649154663086, 'contrast': 63.28082862033361, 'noise_level': 0.47853874694193693}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001145_003.png
False,['too_blurry'],"{'blur_score': 34.78120483701059, 'brightness': 161.9834909439087, 'contrast': 56.35559842014852, 'noise_level': 0.3224352499506236}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001139_000.png
True,[],"{'blur_score': 164.34122493443644, 'brightness': 109.67800712585449, 'contrast': 49.30029563832505, 'noise_level': 0.44128092865275614}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001145_002.png
True,[],"{'blur_score': 98.46473533042352, 'brightness': 150.4618558883667, 'contrast': 63.94659545841783, 'noise_level': 0.2938511703128583}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001137_001.png
True,[],"{'blur_score': 78.53171299874407, 'brightness': 113.76051139831543, 'contrast': 67.40293313121369, 'noise_level': 0.6113734815784003}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001148_004.png
True,[],"{'blur_score': 157.1242610273099, 'brightness': 121.94965648651123, 'contrast': 51.616356866607546, 'noise_level': 0.40388031795857865}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001145_001.png
True,[],"{'blur_score': 58.45765281112017, 'brightness': 123.59156894683838, 'contrast': 67.30444019787642, 'noise_level': 0.6077578738894159}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001141_000.png
True,[],"{'blur_score': 58.41972627627456, 'brightness': 115.40312671661377, 'contrast': 60.315944116389694, 'noise_level': 0.5526484051139354}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001140_003.png
True,[],"{'blur_score': 99.6876775311457, 'brightness': 145.10347175598145, 'contrast': 69.90026665830041, 'noise_level': 0.3151146393275099}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001137_002.png
True,[],"{'blur_score': 92.10470635341699, 'brightness': 128.8279628753662, 'contrast': 63.42555053266718, 'noise_level': 0.34374911628468574}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001145_000.png
True,[],"{'blur_score': 56.70892369225385, 'brightness': 124.96635818481445, 'contrast': 71.04320601216249, 'noise_level': 0.5547306943587889}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00001143_003.png
